# Time(s) Distance(km)
2.895825173692316189e+07 1.626920065399766862e+08
2.896005183959842473e+07 1.626826411612536013e+08
2.896185194227368385e+07 1.626733408075487316e+08
2.896365204494894668e+07 1.626641055253946781e+08
2.896545214762420580e+07 1.626549353608717024e+08
2.896725225029946864e+07 1.626458303596103489e+08
2.896905235297472775e+07 1.626367905667936504e+08
2.897085245564999059e+07 1.626278160271598697e+08
2.897265255832524970e+07 1.626189067850047052e+08
2.897445266100051254e+07 1.626100628841838837e+08
2.897625276367577165e+07 1.626012843681155145e+08
2.897805286635103449e+07 1.625925712797824740e+08
2.897985296902629361e+07 1.625839236617347896e+08
2.898165307170155644e+07 1.625753415560919940e+08
2.898345317437681556e+07 1.625668250045454800e+08
2.898525327705207840e+07 1.625583740483608246e+08
2.898705337972733751e+07 1.625499887283800840e+08
2.898885348240260035e+07 1.625416690850241482e+08
2.899065358507785946e+07 1.625334151582949162e+08
2.899245368775312230e+07 1.625252269877776802e+08
2.899425379042838141e+07 1.625171046126432121e+08
2.899605389310364425e+07 1.625090480716502368e+08
2.899785399577890337e+07 1.625010574031473994e+08
2.899965409845416620e+07 1.624931326450756490e+08
2.900145420112942532e+07 1.624852738349703252e+08
2.900325430380468816e+07 1.624774810099633336e+08
2.900505440647994727e+07 1.624697542067854404e+08
2.900685450915521011e+07 1.624620934617681205e+08
2.900865461183046922e+07 1.624544988108460903e+08
2.901045471450573206e+07 1.624469702895590365e+08
2.901225481718099117e+07 1.624395079330540001e+08
2.901405491985625401e+07 1.624321117760872841e+08
2.901585502253151312e+07 1.624247818530265987e+08
2.901765512520677596e+07 1.624175181978531182e+08
2.901945522788203508e+07 1.624103208441635370e+08
2.902125533055729792e+07 1.624031898251720667e+08
2.902305543323255703e+07 1.623961251737124622e+08
2.902485553590781987e+07 1.623891269222400486e+08
2.902665563858307898e+07 1.623821951028336883e+08
2.902845574125834182e+07 1.623753297471977770e+08
2.903025584393360093e+07 1.623685308866641521e+08
2.903205594660886377e+07 1.623617985521941781e+08
2.903385604928412288e+07 1.623551327743805051e+08
2.903565615195938572e+07 1.623485335834491253e+08
2.903745625463464484e+07 1.623420010092612803e+08
2.903925635730990767e+07 1.623355350813153088e+08
2.904105645998516679e+07 1.623291358287485242e+08
2.904285656266042963e+07 1.623228032803391516e+08
2.904465666533568874e+07 1.623165374645081758e+08
2.904645676801095158e+07 1.623103384093211889e+08
2.904825687068621069e+07 1.623042061424901485e+08
2.905005697336147353e+07 1.622981406913753450e+08
2.905185707603673264e+07 1.622921420829871595e+08
2.905365717871199548e+07 1.622862103439878225e+08
2.905545728138725460e+07 1.622803455006932318e+08
2.905725738406251743e+07 1.622745475790748298e+08
2.905905748673777655e+07 1.622688166047611535e+08
2.906085758941303939e+07 1.622631526030398905e+08
2.906265769208829850e+07 1.622575555988593698e+08
2.906445779476356134e+07 1.622520256168303788e+08
2.906625789743882045e+07 1.622465626812279522e+08
2.906805800011408329e+07 1.622411668159929812e+08
2.906985810278934240e+07 1.622358380447340608e+08
2.907165820546460524e+07 1.622305763907290101e+08
2.907345830813986436e+07 1.622253818769266903e+08
2.907525841081512719e+07 1.622202545259485543e+08
2.907705851349038631e+07 1.622151943600904644e+08
2.907885861616564915e+07 1.622102014013241827e+08
2.908065871884090826e+07 1.622052756712991297e+08
2.908245882151617110e+07 1.622004171913439035e+08
2.908425892419143021e+07 1.621956259824680388e+08
2.908605902686669305e+07 1.621909020653634965e+08
2.908785912954195216e+07 1.621862454604063034e+08
2.908965923221721500e+07 1.621816561876581013e+08
2.909145933489247411e+07 1.621771342668678463e+08
2.909325943756773695e+07 1.621726797174732685e+08
2.909505954024299607e+07 1.621682925586024225e+08
2.909685964291825891e+07 1.621639728090752959e+08
2.909865974559351802e+07 1.621597204874053895e+08
2.910045984826878086e+07 1.621555356118010879e+08
2.910225995094403997e+07 1.621514182001673281e+08
2.910406005361930281e+07 1.621473682701070905e+08
2.910586015629456192e+07 1.621433858389228284e+08
2.910766025896982476e+07 1.621394709236179888e+08
2.910946036164508387e+07 1.621356235408985615e+08
2.911126046432034671e+07 1.621318437071745396e+08
2.911306056699560583e+07 1.621281314385612607e+08
2.911486066967086866e+07 1.621244867508809865e+08
2.911666077234612778e+07 1.621209096596643627e+08
2.911846087502139062e+07 1.621174001801517904e+08
2.912026097769664973e+07 1.621139583272948265e+08
2.912206108037191257e+07 1.621105841157578230e+08
2.912386118304717168e+07 1.621072775599189103e+08
2.912566128572243452e+07 1.621040386738719344e+08
2.912746138839769363e+07 1.621008674714274704e+08
2.912926149107295647e+07 1.620977639661142528e+08
2.913106159374821559e+07 1.620947281711808145e+08
2.913286169642347842e+07 1.620917600995964706e+08
2.913466179909873754e+07 1.620888597640530467e+08
2.913646190177400038e+07 1.620860271769659519e+08
2.913826200444925949e+07 1.620832623504756987e+08
2.914006210712452233e+07 1.620805652964491844e+08
2.914186220979978144e+07 1.620779360264810324e+08
2.914366231247504428e+07 1.620753745518948734e+08
2.914546241515030339e+07 1.620728808837446272e+08
2.914726251782556623e+07 1.620704550328160226e+08
2.914906262050082535e+07 1.620680970096276402e+08
2.915086272317608446e+07 1.620658068244322836e+08
2.915266282585134730e+07 1.620635844872183800e+08
2.915446292852660641e+07 1.620614300077111125e+08
2.915626303120186925e+07 1.620593433953736722e+08
2.915806313387712836e+07 1.620573246594086885e+08
2.915986323655239120e+07 1.620553738087593615e+08
2.916166333922765031e+07 1.620534908521106541e+08
2.916346344190291315e+07 1.620516757978906035e+08
2.916526354457817227e+07 1.620499286542716622e+08
2.916706364725343511e+07 1.620482494291716218e+08
2.916886374992869422e+07 1.620466381302551925e+08
2.917066385260395706e+07 1.620450947649348974e+08
2.917246395527921617e+07 1.620436193403724730e+08
2.917426405795447901e+07 1.620422118634800315e+08
2.917606416062973812e+07 1.620408723409211338e+08
2.917786426330500096e+07 1.620396007791120708e+08
2.917966436598026007e+07 1.620383971842230856e+08
2.918146446865552291e+07 1.620372615621794760e+08
2.918326457133078203e+07 1.620361939186626077e+08
2.918506467400604486e+07 1.620351942591113448e+08
2.918686477668130398e+07 1.620342625887230635e+08
2.918866487935656682e+07 1.620333989124547541e+08
2.919046498203182593e+07 1.620326032350242138e+08
2.919226508470708877e+07 1.620318755609110892e+08
2.919406518738234788e+07 1.620312158943581283e+08
2.919586529005761072e+07 1.620306242393722534e+08
2.919766539273286983e+07 1.620301005997255445e+08
2.919946549540813267e+07 1.620296449789564908e+08
2.920126559808339179e+07 1.620292573803710341e+08
2.920306570075865462e+07 1.620289378070436418e+08
2.920486580343391374e+07 1.620286862618183792e+08
2.920666590610917658e+07 1.620285027473100722e+08
2.920846600878443569e+07 1.620283872659051418e+08
2.921026611145969853e+07 1.620283398197630644e+08
2.921206621413495764e+07 1.620283604108170569e+08
2.921386631681022048e+07 1.620284490407752395e+08
2.921566641948547959e+07 1.620286057111217976e+08
2.921746652216074243e+07 1.620288304231179059e+08
2.921926662483600155e+07 1.620291231778027713e+08
2.922106672751126438e+07 1.620294839759946167e+08
2.922286683018652350e+07 1.620299128182919323e+08
2.922466693286178634e+07 1.620304097050741017e+08
2.922646703553704545e+07 1.620309746365028024e+08
2.922826713821230829e+07 1.620316076125227213e+08
2.923006724088756740e+07 1.620323086328627169e+08
2.923186734356283024e+07 1.620330776970367432e+08
2.923366744623808935e+07 1.620339148043448627e+08
2.923546754891335219e+07 1.620348199538742006e+08
2.923726765158861130e+07 1.620357931444999576e+08
2.923906775426387414e+07 1.620368343748863637e+08
2.924086785693913326e+07 1.620379436434875429e+08
2.924266795961439610e+07 1.620391209485487044e+08
2.924446806228965521e+07 1.620403662881068587e+08
2.924626816496491805e+07 1.620416796599918902e+08
2.924806826764017716e+07 1.620430610618274510e+08
2.924986837031544000e+07 1.620445104910319746e+08
2.925166847299069911e+07 1.620460279448194802e+08
2.925346857566596195e+07 1.620476134202006161e+08
2.925526867834122106e+07 1.620492669139834642e+08
2.925706878101648390e+07 1.620509884227746725e+08
2.925886888369174302e+07 1.620527779429800212e+08
2.926066898636700585e+07 1.620546354708057046e+08
2.926246908904226497e+07 1.620565610022589266e+08
2.926426919171752781e+07 1.620585545331489742e+08
2.926606929439278692e+07 1.620606160590881109e+08
2.926786939706804976e+07 1.620627455754922926e+08
2.926966949974330887e+07 1.620649430775822103e+08
2.927146960241857171e+07 1.620672085603841543e+08
2.927326970509383082e+07 1.620695420187308192e+08
2.927506980776909366e+07 1.620719434472621679e+08
2.927686991044435278e+07 1.620744128404263854e+08
2.927867001311961561e+07 1.620769501924806237e+08
2.928047011579487473e+07 1.620795554974919260e+08
2.928227021847013757e+07 1.620822287493380606e+08
2.928407032114539668e+07 1.620849699417082965e+08
2.928587042382065952e+07 1.620877790681043565e+08
2.928767052649591863e+07 1.620906561218411624e+08
2.928947062917118147e+07 1.620936010960476696e+08
2.929127073184644058e+07 1.620966139836677313e+08
2.929307083452170342e+07 1.620996947774609327e+08
2.929487093719696254e+07 1.621028434700033367e+08
2.929667103987222537e+07 1.621060600536883175e+08
2.929847114254748449e+07 1.621093445207273662e+08
2.930027124522274733e+07 1.621126968631509244e+08
2.930207134789800644e+07 1.621161170728091300e+08
2.930387145057326928e+07 1.621196051413726807e+08
2.930567155324852839e+07 1.621231610603335202e+08
2.930747165592379123e+07 1.621267848210057616e+08
2.930927175859905034e+07 1.621304764145262539e+08
2.931107186127431318e+07 1.621342358318556547e+08
2.931287196394957229e+07 1.621380630637788475e+08
2.931467206662483513e+07 1.621419581009060442e+08
2.931647216930009425e+07 1.621459209336733818e+08
2.931827227197535709e+07 1.621499515523435771e+08
2.932007237465061620e+07 1.621540499470069110e+08
2.932187247732587904e+07 1.621582161075818539e+08
2.932367258000113815e+07 1.621624500238158107e+08
2.932547268267640099e+07 1.621667516852858365e+08
2.932727278535166010e+07 1.621711210813994706e+08
2.932907288802692294e+07 1.621755582013954222e+08
2.933087299070218205e+07 1.621800630343442261e+08
2.933267309337744489e+07 1.621846355691491067e+08
2.933447319605270401e+07 1.621892757945466042e+08
2.933627329872796685e+07 1.621939836991073489e+08
2.933807340140322596e+07 1.621987592712366581e+08
2.933987350407848880e+07 1.622036024991754293e+08
2.934167360675374791e+07 1.622085133710007370e+08
2.934347370942901075e+07 1.622134918746264875e+08
2.934527381210426986e+07 1.622185379978042245e+08
2.934707391477953270e+07 1.622236517281238437e+08
2.934887401745479181e+07 1.622288330530141294e+08
2.935067412013005465e+07 1.622340819597434998e+08
2.935247422280531377e+07 1.622393984354209304e+08
2.935427432548057660e+07 1.622447824669962227e+08
2.935607442815583572e+07 1.622502340412609875e+08
2.935787453083109856e+07 1.622557531448492706e+08
2.935967463350635767e+07 1.622613397642380297e+08
2.936147473618162051e+07 1.622669938857481182e+08
2.936327483885687962e+07 1.622727154955447018e+08
2.936507494153214246e+07 1.622785045796379149e+08
2.936687504420740157e+07 1.622843611238837540e+08
2.936867514688266441e+07 1.622902851139844656e+08
2.937047524955792353e+07 1.622962765354893804e+08
2.937227535223318636e+07 1.623023353737954497e+08
2.937407545490844548e+07 1.623084616141478419e+08
2.937587555758370832e+07 1.623146552416408658e+08
2.937767566025896743e+07 1.623209162412182093e+08
2.937947576293423027e+07 1.623272445976738632e+08
2.938127586560948938e+07 1.623336402956526279e+08
2.938307596828475222e+07 1.623401033196507990e+08
2.938487607096001133e+07 1.623466336540167630e+08
2.938667617363527417e+07 1.623532312829515338e+08
2.938847627631053329e+07 1.623598961905095875e+08
2.939027637898579612e+07 1.623666283605992198e+08
2.939207648166105524e+07 1.623734277769833803e+08
2.939387658433631808e+07 1.623802944232800305e+08
2.939567668701157719e+07 1.623872282829630971e+08
2.939747678968684003e+07 1.623942293393627107e+08
2.939927689236209914e+07 1.624012975756660700e+08
2.940107699503736198e+07 1.624084329749178588e+08
2.940287709771262109e+07 1.624156355200209320e+08
2.940467720038788393e+07 1.624229051937369108e+08
2.940647730306314304e+07 1.624302419786867499e+08
2.940827740573840588e+07 1.624376458573513031e+08
2.941007750841366500e+07 1.624451168120719194e+08
2.941187761108892784e+07 1.624526548250509799e+08
2.941367771376418695e+07 1.624602598783526421e+08
2.941547781643944979e+07 1.624679319539031386e+08
2.941727791911470890e+07 1.624756710334915519e+08
2.941907802178997174e+07 1.624834770987703800e+08
2.942087812446523085e+07 1.624913501312559247e+08
2.942267822714049369e+07 1.624992901123290658e+08
2.942447832981575280e+07 1.625072970232356787e+08
2.942627843249101564e+07 1.625153708450872898e+08
2.942807853516627476e+07 1.625235115588614643e+08
2.942987863784153759e+07 1.625317191454025507e+08
2.943167874051679671e+07 1.625399935854221582e+08
2.943347884319205955e+07 1.625483348594996929e+08
2.943527894586731866e+07 1.625567429480828345e+08
2.943707904854258150e+07 1.625652178314881623e+08
2.943887915121784061e+07 1.625737594899017215e+08
2.944067925389310345e+07 1.625823679033794105e+08
2.944247935656836256e+07 1.625910430518477261e+08
2.944427945924362540e+07 1.625997849151040912e+08
2.944607956191888452e+07 1.626085934728174508e+08
2.944787966459414735e+07 1.626174687045288980e+08
2.944967976726940647e+07 1.626264105896520615e+08
2.945147986994466931e+07 1.626354191074736416e+08
2.945327997261992842e+07 1.626444942371540070e+08
2.945508007529519126e+07 1.626536359577277005e+08
2.945688017797045037e+07 1.626628442481037974e+08
2.945868028064571321e+07 1.626721190870666504e+08
2.946048038332097232e+07 1.626814604532761872e+08
2.946228048599623516e+07 1.626908683252685368e+08
2.946408058867149428e+07 1.627003426814565957e+08
2.946588069134675711e+07 1.627098835001302958e+08
2.946768079402201623e+07 1.627194907594573498e+08
2.946948089669727907e+07 1.627291644374835491e+08
2.947128099937253818e+07 1.627389045121334493e+08
2.947308110204780102e+07 1.627487109612106681e+08
2.947488120472306013e+07 1.627585837623985708e+08
2.947668130739832297e+07 1.627685228932605684e+08
2.947848141007358208e+07 1.627785283312407434e+08
2.948028151274884492e+07 1.627886000536642373e+08
2.948208161542410403e+07 1.627987380377377868e+08
2.948388171809936687e+07 1.628089422605502605e+08
2.948568182077462599e+07 1.628192126990729868e+08
2.948748192344988883e+07 1.628295493301603198e+08
2.948928202612514794e+07 1.628399521305500865e+08
2.949108212880041078e+07 1.628504210768640637e+08
2.949288223147566989e+07 1.628609561456085145e+08
2.949468233415092900e+07 1.628715573131745160e+08
2.949648243682619184e+07 1.628822245558386147e+08
2.949828253950145096e+07 1.628929578497629464e+08
2.950008264217671379e+07 1.629037571709961891e+08
2.950188274485197291e+07 1.629146224954735339e+08
2.950368284752723575e+07 1.629255537990174890e+08
2.950548295020249486e+07 1.629365510573381484e+08
2.950728305287775770e+07 1.629476142460337579e+08
2.950908315555301681e+07 1.629587433405910134e+08
2.951088325822827965e+07 1.629699383163856864e+08
2.951268336090353876e+07 1.629811991486829519e+08
2.951448346357880160e+07 1.629925258126378655e+08
2.951628356625406072e+07 1.630039182832958400e+08
2.951808366892932355e+07 1.630153765355929732e+08
2.951988377160458267e+07 1.630269005443566740e+08
2.952168387427984551e+07 1.630384902843059301e+08
2.952348397695510462e+07 1.630501457300517857e+08
2.952528407963036746e+07 1.630618668560978472e+08
2.952708418230562657e+07 1.630736536368406415e+08
2.952888428498088941e+07 1.630855060465700626e+08
